id,product_id,spec_name,spec_value
4c7200af-7783-4eb6-81ee-0cf0976f402c,08a20f07-c3d2-4a96-8fdc-a4a1216bad12,Graphics Card,Intel Iris Xe Graphics
671985a1-aa19-4880-96f1-5c426a93205a,08a20f07-c3d2-4a96-8fdc-a4a1216bad12,RAM,8GB
01d6d005-98d6-46d7-b6fd-67b9d16ba1bb,08a20f07-c3d2-4a96-8fdc-a4a1216bad12,Storage,512GB SSD
0d7cbdc0-0e48-48a5-b5ad-a933ad7a700e,08a20f07-c3d2-4a96-8fdc-a4a1216bad12,Operating System,Windows 11 Home
e76e11ee-cf2e-4db3-8cc9-3f62fc6e91de,0946215b-9ee5-41de-8f22-407f8d8702cd,Processor,Intel Core i7-13700H
cd22ddb2-f736-4527-b2e9-8079c228c24d,0946215b-9ee5-41de-8f22-407f8d8702cd,Graphics Card,NVIDIA GeForce RTX 4050
5ff045ab-4f78-42f9-86b3-a20ebd2573a8,0946215b-9ee5-41de-8f22-407f8d8702cd,RAM,16GB
3b13ad95-d62f-451a-8966-7547bc3fadac,0946215b-9ee5-41de-8f22-407f8d8702cd,Storage,1TB SSD
960fe464-60b5-4f04-a5ee-c2f2c6567ae3,0946215b-9ee5-41de-8f22-407f8d8702cd,Operating System,Windows 11 Home
a8f60a41-b903-43fe-8304-08210fa49558,0946215b-9ee5-41de-8f22-407f8d8702cd,Display,"15.6"" FHD 144Hz"
02c0d924-2010-4e0a-863e-740f02b2ced0,f61ca709-8b51-4e71-b53c-000566efc895,Processor,Intel Core i3-1115G4
30f45438-1da8-4395-b42e-aa1f73988ef8,f61ca709-8b51-4e71-b53c-000566efc895,Graphics Card,Intel Iris Xe Graphics
4d852bc7-53a7-467f-b5d0-9f74d96a2efe,f61ca709-8b51-4e71-b53c-000566efc895,RAM,8GB
c7ae536f-8469-4778-9458-f9dd98764f5c,f61ca709-8b51-4e71-b53c-000566efc895,Storage,512GB SSD
b425f05d-828f-4971-a263-0151668aef96,f61ca709-8b51-4e71-b53c-000566efc895,Operating System,Windows 11 Home
26821489-1a60-4155-b956-bd119f9715b3,f61ca709-8b51-4e71-b53c-000566efc895,Display,"15.6"" FHD IPS"
48fe2ebe-af15-438a-b5ea-7499ec04ef78,ba91fb16-8f84-4fe5-b454-55cce4b19664,Processor,Intel Core i5-1235U
4c57c373-22d1-4de4-b6ea-b07d38d4745a,ba91fb16-8f84-4fe5-b454-55cce4b19664,Graphics Card,Intel UHD Graphics
db253d3d-89c7-4633-ae34-1714b5b9591c,ba91fb16-8f84-4fe5-b454-55cce4b19664,RAM,8GB
e0612a56-aaab-42d1-bb96-f8ab9ba1a8a0,ba91fb16-8f84-4fe5-b454-55cce4b19664,Storage,512GB SSD
c1e45793-1463-4d6c-842a-e208ab8bb855,ba91fb16-8f84-4fe5-b454-55cce4b19664,Operating System,Windows 11 Home
b33c5ab6-d4ee-46c8-9030-f1959210b1eb,ba91fb16-8f84-4fe5-b454-55cce4b19664,Display,"15.6"" FHD IPS"
85709e6d-1c26-4bb1-9861-e222ebff60e8,9f927ba6-8673-446b-91bc-9947f8a15ca9,Processor,AMD Ryzen 7 5800H
57abb738-d468-404c-955c-8853653d7760,9f927ba6-8673-446b-91bc-9947f8a15ca9,Graphics Card,NVIDIA GeForce GTX 1650
008de665-7592-4115-9598-b3d4c43d4d8e,9f927ba6-8673-446b-91bc-9947f8a15ca9,RAM,16GB
4377cc90-7431-4e93-9504-0a108085725f,9f927ba6-8673-446b-91bc-9947f8a15ca9,Storage,1TB SSD
efec1b49-93ba-4af4-971d-c2a80cfa5f7d,9f927ba6-8673-446b-91bc-9947f8a15ca9,Operating System,Windows 11 Home
391b7bf5-6241-433b-977d-3c0cc5601638,9f927ba6-8673-446b-91bc-9947f8a15ca9,Display,"15.6"" FHD 144Hz"
10f7bcd3-20fd-4b08-b38b-ca7c6398c345,9a0124bc-03f9-4fb4-8335-c056afebfef5,Processor,Intel Core i5-12500H
9cbf7bf2-f3f1-403d-981b-b28cf2116e85,9a0124bc-03f9-4fb4-8335-c056afebfef5,Graphics Card,NVIDIA GeForce RTX 3050
fcf8b4fb-012b-4f48-89b0-2637e4cce343,9a0124bc-03f9-4fb4-8335-c056afebfef5,RAM,16GB
8ab3d5e6-5433-42f6-a12e-589baf441406,9a0124bc-03f9-4fb4-8335-c056afebfef5,Storage,1TB SSD
363cebdb-3d4a-4682-96ea-9530012560b0,9a0124bc-03f9-4fb4-8335-c056afebfef5,Operating System,Windows 11 Home
5987d5a1-2824-4721-930f-4b3ef65931c8,6bb8ddad-a2d8-4e56-8bee-21d58d0449b9,Processor,Intel Core i7-12700H
ba56dcde-63bd-476f-9920-1b81141c03f0,6bb8ddad-a2d8-4e56-8bee-21d58d0449b9,Graphics Card,NVIDIA GeForce RTX 4070
f126e09e-802b-492a-9f51-a087f1c359e6,6bb8ddad-a2d8-4e56-8bee-21d58d0449b9,RAM,16GB
8f757886-ca2a-40e5-929f-3f0123db67eb,6bb8ddad-a2d8-4e56-8bee-21d58d0449b9,Storage,1TB SSD
4e504562-a415-450f-886f-7d4ae49543a8,6bb8ddad-a2d8-4e56-8bee-21d58d0449b9,Operating System,Windows 11 Home
c5fcf493-c326-43dd-9dd9-fffc796fd021,6bb8ddad-a2d8-4e56-8bee-21d58d0449b9,Display,"14"" FHD IPS"
b5f3b7b5-8afe-4b10-b99d-ce6e8f8d75f0,c34f02de-c2de-4b87-a1c8-ca1d19e556aa,Processor,AMD Ryzen 5 5500U
de6f2e01-25c7-4703-8ffd-3936d07b9fa5,c34f02de-c2de-4b87-a1c8-ca1d19e556aa,Graphics Card,AMD Radeon Graphics
7b98473e-eb1b-40d3-88dd-7aedfb23c9b7,c34f02de-c2de-4b87-a1c8-ca1d19e556aa,RAM,8GB
f0031afb-d243-41ec-b771-5df9282d1f25,c34f02de-c2de-4b87-a1c8-ca1d19e556aa,Storage,512GB SSD
34a7b9dc-29b0-4970-9ce2-f955214d0514,c34f02de-c2de-4b87-a1c8-ca1d19e556aa,Operating System,Windows 11 Home
2d404e85-78f1-42da-a3c3-cecf4ade108f,88c37228-bd01-4b64-8431-575e0bcae142,Processor,Intel Core i3-1215U
fcc9db02-c519-43db-8617-61891e500ba5,88c37228-bd01-4b64-8431-575e0bcae142,Graphics Card,Intel Iris Xe Graphics
f77242af-078a-4b3a-8787-71ee36353032,88c37228-bd01-4b64-8431-575e0bcae142,RAM,8GB
ecb2c877-c0eb-4338-b673-e756558d460b,88c37228-bd01-4b64-8431-575e0bcae142,Storage,512GB SSD
8199f10b-cac2-433b-8634-49a4df5f237b,88c37228-bd01-4b64-8431-575e0bcae142,Operating System,Windows 11 Home
bbcac814-4733-4711-8113-babae1617087,3994a742-db23-4b01-b1b5-d9eec359cd56,Processor,AMD Ryzen 5 6600H
cdbf02c9-7808-4a56-a3a8-d6240f91b1a5,3994a742-db23-4b01-b1b5-d9eec359cd56,Graphics Card,NVIDIA GeForce RTX 3050
45a2476c-50fd-4f0e-ab3b-5d07e8c3fcc0,3994a742-db23-4b01-b1b5-d9eec359cd56,RAM,16GB
f2fe92b0-f1ac-4e01-8116-c995a97d3c34,3994a742-db23-4b01-b1b5-d9eec359cd56,Storage,1TB SSD
9679590e-8610-4bb9-990a-10a7c7e8467a,3994a742-db23-4b01-b1b5-d9eec359cd56,Operating System,Windows 11 Home
72f8913a-3e85-4a63-bc8d-f309e14060d6,06594876-40b5-4e25-9323-b1b1bfa2ba36,Processor,AMD Ryzen 5 5500U
714f0553-59e0-4c5f-8a54-6fc4b4983aa7,06594876-40b5-4e25-9323-b1b1bfa2ba36,Graphics Card,AMD Radeon Graphics
3cdf20e9-5c5a-40d0-904a-997cc59dfe2e,06594876-40b5-4e25-9323-b1b1bfa2ba36,RAM,8GB
acea4541-cc35-43e7-a78d-60950f45bdb5,06594876-40b5-4e25-9323-b1b1bfa2ba36,Storage,512GB SSD
b6cbfe66-008c-424f-a4f1-1e6e58140fd3,06594876-40b5-4e25-9323-b1b1bfa2ba36,Operating System,Windows 11 Home
405f99cb-39cc-45c2-8009-dbb189ff758c,06594876-40b5-4e25-9323-b1b1bfa2ba36,Display,"14"" FHD IPS"
0427a81c-0e32-45c3-9f45-2fcab9a70341,a3046a1b-722e-4d71-a25c-c648905c224e,Processor,Intel Core i3-1115G4
8c5879ae-5f1c-4454-961d-0f534fd2ad1f,a3046a1b-722e-4d71-a25c-c648905c224e,Graphics Card,AMD Radeon Graphics
0630dcf1-5368-47ba-947a-18409c88a5fe,a3046a1b-722e-4d71-a25c-c648905c224e,RAM,8GB
42303b75-bfcc-417a-90d1-c2e5a1c95463,a3046a1b-722e-4d71-a25c-c648905c224e,Storage,512GB SSD
224739a5-1555-4da0-aae5-cc7e5a6b729b,a3046a1b-722e-4d71-a25c-c648905c224e,Operating System,Windows 11 Home
82551264-ec6c-494e-b673-503d3cfeb4a4,a3046a1b-722e-4d71-a25c-c648905c224e,Display,"15.6"" FHD 144Hz"
02097062-f6b5-45ce-933b-f9ec1cc2ac9a,de7903b2-f572-42a5-a58f-e399e7c12a86,Processor,AMD Ryzen 5 5600H
b7b5acef-9353-419b-8fb1-2c4fdeaa2007,de7903b2-f572-42a5-a58f-e399e7c12a86,Graphics Card,NVIDIA GeForce RTX 3050 Ti
f38bbfd6-7cef-4ac7-89ca-532fbdf1199f,de7903b2-f572-42a5-a58f-e399e7c12a86,RAM,16GB
0d0c1a63-0c95-4e79-a902-57833ed2ee7b,de7903b2-f572-42a5-a58f-e399e7c12a86,Storage,1TB SSD
94bad234-c0e9-4a48-8478-db14c9562550,de7903b2-f572-42a5-a58f-e399e7c12a86,Operating System,Windows 11 Home
254f2349-cd38-4337-87f0-e4e4d9efdb9e,de7903b2-f572-42a5-a58f-e399e7c12a86,Display,"14"" FHD IPS"
c0ba4466-9547-4b18-ab2a-4f1680e345cf,c7bcf4d3-e7e3-4053-bfc1-03f4451d53af,Processor,Intel Core i5-12500H
e60023ad-64ea-4dbe-a1dd-e5f05d975043,c7bcf4d3-e7e3-4053-bfc1-03f4451d53af,Graphics Card,NVIDIA GeForce RTX 3050
297c89c8-9a9f-450d-9fe6-80bd6973a4be,c7bcf4d3-e7e3-4053-bfc1-03f4451d53af,RAM,16GB
753a5f84-dd81-4a35-87c9-54305e04d86e,c7bcf4d3-e7e3-4053-bfc1-03f4451d53af,Storage,1TB SSD
c8a3e1d0-d411-410e-bcdb-7b308becf309,c7bcf4d3-e7e3-4053-bfc1-03f4451d53af,Operating System,Windows 11 Home
0d489155-fc62-4a1a-84c3-4f0602e1003d,c7bcf4d3-e7e3-4053-bfc1-03f4451d53af,Display,"14"" FHD IPS"
a2b75313-8d7a-4de7-805a-0603b00d756a,ea2048df-c4ad-4d06-ae57-e745c854221f,Processor,AMD Ryzen 7 5800H
4bbd6f23-cf78-4b92-b1cc-c0d6498575c4,ea2048df-c4ad-4d06-ae57-e745c854221f,Graphics Card,NVIDIA GeForce GTX 1650
8686a849-4e43-4200-9e45-226bb572d2ec,ea2048df-c4ad-4d06-ae57-e745c854221f,RAM,16GB
af415d1f-9573-4d9a-9899-a3b973810dbf,ea2048df-c4ad-4d06-ae57-e745c854221f,Storage,1TB SSD
baeffb9f-7697-43ae-8c1c-d2196bc51970,ea2048df-c4ad-4d06-ae57-e745c854221f,Operating System,Windows 11 Home
f04efc36-6cfa-4e09-a3cf-1d7c8a67872e,ea2048df-c4ad-4d06-ae57-e745c854221f,Display,"15.6"" FHD 144Hz"
841e7e29-e043-456e-acb9-c703328d7c42,8a25fdc8-de73-45a4-a6dc-539e9532f766,Processor,Intel Core i3-1215U
063a9453-36b7-46cb-a433-4c76d55de873,8a25fdc8-de73-45a4-a6dc-539e9532f766,Graphics Card,AMD Radeon Graphics
d14aff55-3e7b-4fda-8e13-56896c288abf,8a25fdc8-de73-45a4-a6dc-539e9532f766,RAM,8GB
60e9b2df-e3ca-4f71-b8dd-88914afae43c,8a25fdc8-de73-45a4-a6dc-539e9532f766,Storage,512GB SSD
2c2c2ed4-da41-4f27-9430-1b7d8533abfa,8a25fdc8-de73-45a4-a6dc-539e9532f766,Operating System,Windows 11 Home
bf5f1a14-bcfb-49a8-84d6-d6fee40cdb70,8a25fdc8-de73-45a4-a6dc-539e9532f766,Display,"14"" FHD IPS"
16140c8d-7b67-412f-b4e6-af36bc01b597,6dd0a2cc-0f1b-445d-8c6a-440f7acd036f,Processor,AMD Ryzen 7 5800H
45e5500d-e719-4bf0-ac4c-841d1b4e911a,6dd0a2cc-0f1b-445d-8c6a-440f7acd036f,Graphics Card,NVIDIA GeForce RTX 3050
7c1c0fe6-9a8c-4626-89aa-7a93fa6dbb97,6dd0a2cc-0f1b-445d-8c6a-440f7acd036f,RAM,16GB
d6557080-804f-48e2-8302-5b83231a0b94,6dd0a2cc-0f1b-445d-8c6a-440f7acd036f,Storage,1TB SSD
d83c9d05-92ad-43c6-83ce-110183da41f7,6dd0a2cc-0f1b-445d-8c6a-440f7acd036f,Operating System,Windows 11 Home
fce86cc2-616e-47a0-a9e9-78cebcaaaca0,6ce1a4b5-2642-40d9-a524-528785906f31,Processor,AMD Ryzen 5 6600H
521d8a80-f800-4a31-a66f-de158c093b71,6ce1a4b5-2642-40d9-a524-528785906f31,Graphics Card,NVIDIA GeForce RTX 3050
acee7d6a-db3f-4c91-a606-ef6909a46c80,6ce1a4b5-2642-40d9-a524-528785906f31,RAM,16GB
7147498f-b997-4b30-a3ab-22780f5c30ee,6ce1a4b5-2642-40d9-a524-528785906f31,Storage,1TB SSD
ff59bf24-d519-4aae-9ebf-d4149aae5cb6,6ce1a4b5-2642-40d9-a524-528785906f31,Operating System,Windows 11 Home
8a309ac3-26d0-4b6f-9300-6472505db860,6ce1a4b5-2642-40d9-a524-528785906f31,Display,"15.6"" FHD IPS"
831b1a25-ff0e-4431-98a9-7e24faa4c021,9354c6a7-2369-4b4d-8ee6-773ce05d9cf4,Processor,Intel Core i7-12700H
5b26b899-3884-4f24-8bf6-1a68694b38b9,9354c6a7-2369-4b4d-8ee6-773ce05d9cf4,Graphics Card,NVIDIA GeForce RTX 4070
07589fae-6c27-4375-8b43-6aa916cca361,9354c6a7-2369-4b4d-8ee6-773ce05d9cf4,RAM,16GB
45427bbc-8805-4d36-9502-3ce2945af770,9354c6a7-2369-4b4d-8ee6-773ce05d9cf4,Storage,1TB SSD
83d39cc6-3eb7-450f-a1cf-eeee28c5191d,9354c6a7-2369-4b4d-8ee6-773ce05d9cf4,Operating System,Windows 11 Home
de92db53-c4d8-4639-b864-e587cc3286f4,daa440d4-d119-4598-a285-08ad9ec0a7be,Processor,Intel Core i5-12450H
982e334f-2190-44c7-83ad-cf7d811f9cdc,daa440d4-d119-4598-a285-08ad9ec0a7be,Graphics Card,NVIDIA GeForce GTX 1650
6417b501-6028-4925-8067-47ad670b1937,daa440d4-d119-4598-a285-08ad9ec0a7be,RAM,16GB
487cf721-dec4-4543-817e-38bb8137dc91,daa440d4-d119-4598-a285-08ad9ec0a7be,Storage,1TB SSD
851e8930-aadd-4a3c-b257-a345c05ae9ce,daa440d4-d119-4598-a285-08ad9ec0a7be,Operating System,Windows 11 Home
f03e529b-c827-41e6-9482-197bffedfa86,daa440d4-d119-4598-a285-08ad9ec0a7be,Display,"14"" FHD IPS"
93f5638d-545d-4679-a044-e86f4bd8848c,a94d6c21-e19f-4a19-85af-c7f2e67ac78a,Processor,AMD Ryzen 5 5600H
2a4fa27e-4d55-4af8-be90-05497cd21bec,a94d6c21-e19f-4a19-85af-c7f2e67ac78a,Graphics Card,NVIDIA GeForce GTX 1650
7faaac7d-e669-456e-af63-d3771dc307b8,a94d6c21-e19f-4a19-85af-c7f2e67ac78a,RAM,16GB
9fcc5486-8ff4-434e-bc3e-d397b5ec0f39,a94d6c21-e19f-4a19-85af-c7f2e67ac78a,Storage,1TB SSD
0b96c0d2-9e5d-4d6b-b90d-4cc43a98bfea,a94d6c21-e19f-4a19-85af-c7f2e67ac78a,Operating System,Windows 11 Home
c2df21fd-9ee5-4971-b22f-18d741446385,a94d6c21-e19f-4a19-85af-c7f2e67ac78a,Display,"15.6"" FHD 144Hz"
72b9d2fa-5750-41b8-9d15-acc7f05c8a7f,2cd5ef20-471c-45e1-8564-f274be476c44,Processor,Intel Core i3-1215U
9df4a5ec-d224-42e7-ba1a-1b9171f6aad7,2cd5ef20-471c-45e1-8564-f274be476c44,Graphics Card,Intel UHD Graphics
11a6cc86-b0a8-4b1a-ad38-8ce19bedc9a9,2cd5ef20-471c-45e1-8564-f274be476c44,RAM,8GB
1f151cc5-38c3-4021-84a9-123263fa4fd1,2cd5ef20-471c-45e1-8564-f274be476c44,Storage,512GB SSD
6f118ac2-70fc-4cd4-9499-f8d1adbe7070,2cd5ef20-471c-45e1-8564-f274be476c44,Operating System,Windows 11 Home
08d36a8c-85e2-4cb3-bba0-a0bd2cc25d7a,2cd5ef20-471c-45e1-8564-f274be476c44,Display,"15.6"" FHD 144Hz"
4a76a812-eb10-43f2-bf2d-3e664685eeb7,64b6ed01-5f9f-436d-ac47-bb94f6ea0a61,Processor,AMD Ryzen 7 5800H
44f8dc44-bed2-42e8-9e8b-af4c40aee84b,64b6ed01-5f9f-436d-ac47-bb94f6ea0a61,Graphics Card,NVIDIA GeForce RTX 3050 Ti
b01ae8a8-0174-4fbe-aab9-aeddc3396bb9,64b6ed01-5f9f-436d-ac47-bb94f6ea0a61,RAM,16GB
8449ef9d-ed92-4639-b845-ee3c9c8f9e63,64b6ed01-5f9f-436d-ac47-bb94f6ea0a61,Storage,1TB SSD
586b631a-13f2-42e4-92dd-ab9b2942035b,64b6ed01-5f9f-436d-ac47-bb94f6ea0a61,Operating System,Windows 11 Home
3f684690-cfbe-4d52-ab12-3e37107cb76d,64b6ed01-5f9f-436d-ac47-bb94f6ea0a61,Display,"15.6"" FHD IPS"
5ad791e6-b694-484b-a4ae-5fcd7ca9f688,7262d497-e204-4e41-af3e-db9417f87208,Processor,AMD Ryzen 5 5600H
1a09d32c-0563-4e94-97dc-26c96aeba9d0,7262d497-e204-4e41-af3e-db9417f87208,Graphics Card,NVIDIA GeForce RTX 3050 Ti
3ce09618-ba4a-4178-a321-1cf06442bd67,7262d497-e204-4e41-af3e-db9417f87208,RAM,16GB
2afaff85-59b7-4877-847b-7e837cc4442f,7262d497-e204-4e41-af3e-db9417f87208,Storage,1TB SSD
e78294f2-02e5-476e-a13d-bc4673531dd4,7262d497-e204-4e41-af3e-db9417f87208,Operating System,Windows 11 Home
47373227-c865-41b5-84bd-5a9525b2b612,7262d497-e204-4e41-af3e-db9417f87208,Display,"15.6"" FHD 144Hz"
30ea1a0f-4c79-4e6b-a5b0-4e6d04a8559c,0b4c85f8-ed4b-4a6e-a8e9-36279a3cbbc0,Processor,AMD Ryzen 7 5800H
1eafdc52-2f71-48f3-bc50-811a11445531,0b4c85f8-ed4b-4a6e-a8e9-36279a3cbbc0,Graphics Card,NVIDIA GeForce RTX 3050
15f4de29-ad55-4a49-a6e9-2520cbfd6ede,0b4c85f8-ed4b-4a6e-a8e9-36279a3cbbc0,RAM,16GB
25f83264-e85e-48e1-a50d-2a15f6376dbe,0b4c85f8-ed4b-4a6e-a8e9-36279a3cbbc0,Storage,1TB SSD
f2096727-c267-41be-af98-1d77edd5e875,0b4c85f8-ed4b-4a6e-a8e9-36279a3cbbc0,Operating System,Windows 11 Home
2416093b-bea7-43db-8cf3-43fc7b39ec7c,0b4c85f8-ed4b-4a6e-a8e9-36279a3cbbc0,Display,"15.6"" FHD 144Hz"
0b946f72-e072-467e-aacc-b23f0ecee1e1,a9107b80-6d3d-4789-bd74-1598573e3148,Processor,Intel Core i5-12500H
35fbe9d9-bf49-4e36-9eb2-3ffffad2712c,a9107b80-6d3d-4789-bd74-1598573e3148,Graphics Card,NVIDIA GeForce RTX 3050
7ad21de9-11bc-491a-aeea-91c957c427c8,a9107b80-6d3d-4789-bd74-1598573e3148,RAM,16GB
92a74766-343e-41b2-9b8d-2dc9849f2869,a9107b80-6d3d-4789-bd74-1598573e3148,Storage,1TB SSD
dddff4af-85f1-45e9-b576-56c9b2afb0c3,a9107b80-6d3d-4789-bd74-1598573e3148,Operating System,Windows 11 Home
d706c523-8e0d-4c79-821c-8595949442f8,a9107b80-6d3d-4789-bd74-1598573e3148,Display,"15.6"" FHD IPS"
4078d933-ea66-4458-94d4-942f21b4ed34,8b04d136-9e87-4fe9-9b42-58451319a611,Processor,Intel Core i3-1115G4
25f2b5e9-126c-473a-b11f-a7b77012f738,8b04d136-9e87-4fe9-9b42-58451319a611,Graphics Card,AMD Radeon Graphics
52537e72-8d6c-4ff9-990c-f50d96675482,8b04d136-9e87-4fe9-9b42-58451319a611,RAM,8GB
4e8f7e7a-072c-4d08-a83a-62ef9dfad40c,8b04d136-9e87-4fe9-9b42-58451319a611,Storage,512GB SSD
395d18db-99c9-4f85-a04e-c77c14dd8a12,8b04d136-9e87-4fe9-9b42-58451319a611,Operating System,Windows 11 Home
e7974753-34da-4850-9ade-2663cfd3bf8b,8b04d136-9e87-4fe9-9b42-58451319a611,Display,"15.6"" FHD 144Hz"
5d45dacf-66f8-4c89-bde5-80e172579ca6,d89facc2-43ef-42eb-a205-832646f63ac1,Processor,AMD Ryzen 3 5300U
d130075a-2495-46cc-8bb2-3237e98ab8f4,d89facc2-43ef-42eb-a205-832646f63ac1,Graphics Card,Intel UHD Graphics
f96fab02-d585-42d0-8ddb-d4af2cb267d3,d89facc2-43ef-42eb-a205-832646f63ac1,RAM,8GB
b02ff480-a7b0-4251-8768-6cb8aee152f9,d89facc2-43ef-42eb-a205-832646f63ac1,Storage,512GB SSD
cee83521-b51e-4034-83b4-1f2d9881e4a6,d89facc2-43ef-42eb-a205-832646f63ac1,Operating System,Windows 11 Home
57e64d54-2ee3-4fb5-9889-076afa8e06f1,d89facc2-43ef-42eb-a205-832646f63ac1,Display,"15.6"" FHD 144Hz"
f1996088-f909-413b-914b-47a50456725a,6e7072ed-c4c4-49db-950e-13eb759d1455,Processor,Intel Core i9-12900H
00965399-5ec1-4941-855b-cf080634bd1c,6e7072ed-c4c4-49db-950e-13eb759d1455,Graphics Card,NVIDIA GeForce RTX 4070
bfe16573-3659-4bcf-aa4f-8e00a62aa6d3,6e7072ed-c4c4-49db-950e-13eb759d1455,RAM,16GB
bac8ee25-d827-4d9b-a670-b8e44c24a68d,6e7072ed-c4c4-49db-950e-13eb759d1455,Storage,1TB SSD
a4aa4cff-291c-4976-b451-a3b960318f2b,6e7072ed-c4c4-49db-950e-13eb759d1455,Operating System,Windows 11 Home
2fc41bfd-4e41-4753-883b-b75b680d1139,8855ab34-3c71-4fdd-b4f8-584809a91efe,Processor,Intel Core i3-1215U
52d065be-d889-4fb5-b305-e2f0b1b1a152,8855ab34-3c71-4fdd-b4f8-584809a91efe,Graphics Card,Intel UHD Graphics
57f7a2e3-7579-4bae-9b07-24bba2fec271,8855ab34-3c71-4fdd-b4f8-584809a91efe,RAM,8GB
bad12ab3-ee60-47fa-a6ee-089f4e828352,8855ab34-3c71-4fdd-b4f8-584809a91efe,Storage,512GB SSD
06d8bd8f-4cdb-4cea-9ac1-b1b549b80bbc,8855ab34-3c71-4fdd-b4f8-584809a91efe,Operating System,Windows 11 Home
b5243ab6-f4f7-4a0b-9d54-9cec55b7a436,be0e38d9-5b19-4c55-8a55-75bec14a1f34,Processor,AMD Ryzen 7 5800H
2c6da4aa-980a-46e6-aea4-5791537a8cd6,be0e38d9-5b19-4c55-8a55-75bec14a1f34,Graphics Card,NVIDIA GeForce GTX 1650
4c55a16a-d6fb-4474-a2b1-6c720c901063,be0e38d9-5b19-4c55-8a55-75bec14a1f34,RAM,16GB
64a56b9d-d390-4f90-adf9-e26b4a5e5d02,be0e38d9-5b19-4c55-8a55-75bec14a1f34,Storage,1TB SSD
9e0241e8-6ed8-4053-b46a-78792be7bccf,be0e38d9-5b19-4c55-8a55-75bec14a1f34,Operating System,Windows 11 Home
26fc9cb7-326b-475c-aa37-8906cfacb152,68938ff4-c2e7-4e45-be02-d0e680eee1ff,Processor,AMD Ryzen 9 6900HX
d46a5647-dd89-4e48-9282-c9c07fd5dd41,68938ff4-c2e7-4e45-be02-d0e680eee1ff,Graphics Card,NVIDIA GeForce RTX 4060
a6691863-0818-430c-b6db-1449d08db2aa,68938ff4-c2e7-4e45-be02-d0e680eee1ff,RAM,16GB
b945779e-03a0-46bc-98a8-7ead38d8127b,68938ff4-c2e7-4e45-be02-d0e680eee1ff,Storage,1TB SSD
be309f1c-7891-4b38-86fc-468390de4c51,68938ff4-c2e7-4e45-be02-d0e680eee1ff,Operating System,Windows 11 Home
42e0d966-93ab-4e99-aa49-954171ccaf04,73af4b9a-32e2-4f4c-b381-1aa89751a120,Processor,Intel Core i7-13700H
a3bba0ae-190b-4a7d-a491-a192c1dc80b0,73af4b9a-32e2-4f4c-b381-1aa89751a120,Graphics Card,NVIDIA GeForce RTX 4070
f7ae66f9-f4b0-4d7a-8aae-44fd2c4bce75,73af4b9a-32e2-4f4c-b381-1aa89751a120,RAM,16GB
0fb1d251-af72-4449-9e0f-f31be5762b2c,73af4b9a-32e2-4f4c-b381-1aa89751a120,Storage,1TB SSD
548fbb7f-17e3-4812-b15d-f8f9c2657d9f,73af4b9a-32e2-4f4c-b381-1aa89751a120,Operating System,Windows 11 Home
d343b7e0-4a3e-4af0-a531-345f87536fc7,73af4b9a-32e2-4f4c-b381-1aa89751a120,Display,"15.6"" FHD IPS"
4ed60e2e-edd9-4ca4-beb5-417458521632,fad0de7e-5f8d-4789-b655-8a3af20d23d5,Processor,Intel Core i3-1115G4
616c2c6e-eef9-4199-9eef-96fc0d0bb566,fad0de7e-5f8d-4789-b655-8a3af20d23d5,Graphics Card,AMD Radeon Graphics
34914b48-1b04-49df-b33c-3e047ee32dd0,fad0de7e-5f8d-4789-b655-8a3af20d23d5,RAM,8GB
f72a598f-2642-4b02-a31b-506e41b6452e,fad0de7e-5f8d-4789-b655-8a3af20d23d5,Storage,512GB SSD
3ffe0357-e284-4571-8a07-76057377bd6a,fad0de7e-5f8d-4789-b655-8a3af20d23d5,Operating System,Windows 11 Home
40f59eef-db8a-472d-8b26-be6fe85b1b78,fad0de7e-5f8d-4789-b655-8a3af20d23d5,Display,"15.6"" FHD 144Hz"
425f246d-73f0-40a6-9446-1f3560bc9428,00968f2f-82b2-49bd-873d-25552a4ffdfe,Processor,AMD Ryzen 9 6900HX
3069cd48-5800-4e87-a050-53ab54d8b6ce,00968f2f-82b2-49bd-873d-25552a4ffdfe,Graphics Card,NVIDIA GeForce RTX 4070
1f0b1cf0-534c-4bc2-8407-0f564dbbe6f8,00968f2f-82b2-49bd-873d-25552a4ffdfe,RAM,16GB
883d441c-4f8a-4765-9acc-e791c725afde,00968f2f-82b2-49bd-873d-25552a4ffdfe,Storage,1TB SSD
6040fe57-2864-46a4-a6e0-16cf77c60955,00968f2f-82b2-49bd-873d-25552a4ffdfe,Operating System,Windows 11 Home
7cb1d76b-0106-4937-b485-c19fc1ac31e1,00968f2f-82b2-49bd-873d-25552a4ffdfe,Display,"15.6"" FHD 144Hz"
336a17e3-83b3-4b85-8310-7608a85515eb,d14c20fa-22e2-47fd-ba15-cdc72bdf006e,Processor,Intel Core i5-12500H
f307aa0b-f770-44de-8125-beab80776835,d14c20fa-22e2-47fd-ba15-cdc72bdf006e,Graphics Card,NVIDIA GeForce GTX 1650
9addad51-8f85-44cf-85a4-3f7ea0300b6b,d14c20fa-22e2-47fd-ba15-cdc72bdf006e,RAM,16GB
847ef6ea-2e46-40a0-a27d-c47248920b73,d14c20fa-22e2-47fd-ba15-cdc72bdf006e,Storage,1TB SSD
